time,period,ips,ops,eps,capacity,actions,ipa,opa,epa,mininal
12:00,17,4,13,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$935,74"
12:00,17,4,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$982,12"
12:00,17,4,14,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.001,22"
12:00,17,4,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.047,60"
12:00,17,4,15,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.066,69"
12:00,17,4,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.113,07"
12:00,17,4,16,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.134,90"
12:00,17,4,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.181,28"
12:00,17,4,17,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.203,10"
12:00,17,4,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.249,48"
12:00,17,4,18,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.271,30"
12:00,17,4,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.317,68"
12:00,17,4,19,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.342,23"
12:00,17,4,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.388,61"
12:00,17,4,20,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.413,17"
12:00,17,4,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.459,54"
12:00,17,4,21,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.486,82"
12:00,17,4,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.533,20"
12:00,17,4,22,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.560,48"
12:00,17,4,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.606,86"
12:00,17,4,23,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.634,14"
12:00,17,4,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.680,52"
12:00,17,4,24,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.710,53"
12:00,17,4,25,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.756,91"
12:00,17,4,25,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.786,92"
12:00,17,4,26,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.833,30"
12:00,17,4,26,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.866,03"
12:00,17,5,0,0,3,(3 0 0),3,0,0,"$237,35"
12:00,17,5,0,1,3,(2 0 1),2,0,1,"$242,80"
12:00,17,5,1,0,3,(2 1 0;3 0 0),2,1,0,"$289,18"
12:00,17,5,1,1,3,(1 1 1;2 0 1),1,1,1,"$294,64"
12:00,17,5,2,0,3,(1 2 0;2 1 0;3 0 0),1,2,0,"$341,01"
12:00,17,5,2,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$346,47"
12:00,17,5,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$392,85"
12:00,17,5,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$401,03"
12:00,17,5,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$447,41"
12:00,17,5,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$455,60"
12:00,17,5,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$501,97"
12:00,17,5,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$512,89"
12:00,17,5,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$559,26"
12:00,17,5,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$570,18"
12:00,17,5,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$616,55"
12:00,17,5,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$627,47"
12:00,17,5,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$673,85"
12:00,17,5,8,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$687,49"
12:00,17,5,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$733,86"
12:00,17,5,9,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$747,50"
12:00,17,5,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$793,88"
12:00,17,5,10,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$810,25"
12:00,17,5,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$856,63"
12:00,17,5,11,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$873,00"
12:00,17,5,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$919,38"
12:00,17,5,12,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$935,74"
12:00,17,5,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$982,12"
12:00,17,5,13,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.001,22"
12:00,17,5,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.047,60"
12:00,17,5,14,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.066,69"
12:00,17,5,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.113,07"
12:00,17,5,15,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.134,90"
12:00,17,5,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.181,28"
12:00,17,5,16,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.203,10"
12:00,17,5,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.249,48"
12:00,17,5,17,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.271,30"
12:00,17,5,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.317,68"
12:00,17,5,18,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.342,23"
12:00,17,5,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.388,61"
12:00,17,5,19,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.413,17"
12:00,17,5,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.459,54"
12:00,17,5,20,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.486,82"
12:00,17,5,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.533,20"
12:00,17,5,21,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.560,48"
12:00,17,5,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.606,86"
12:00,17,5,22,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.634,14"
12:00,17,5,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.680,52"
12:00,17,5,23,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.710,53"
12:00,17,5,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.756,91"
12:00,17,5,24,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.786,92"
12:00,17,5,25,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.833,30"
12:00,17,5,25,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.866,03"
12:00,17,6,0,0,3,(3 0 0),3,0,0,"$289,18"
12:00,17,6,0,1,3,(2 0 1),2,0,1,"$294,64"
12:00,17,6,1,0,3,(2 1 0;3 0 0),2,1,0,"$341,01"
12:00,17,6,1,1,3,(1 1 1;2 0 1),1,1,1,"$346,47"
12:00,17,6,2,0,3,(1 2 0;2 1 0;3 0 0),3,0,0,"$392,85"
12:00,17,6,2,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$401,03"
12:00,17,6,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$447,41"
12:00,17,6,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$455,60"
12:00,17,6,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$501,97"
12:00,17,6,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$512,89"
12:00,17,6,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$559,26"
12:00,17,6,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$570,18"
12:00,17,6,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$616,55"
12:00,17,6,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$627,47"
12:00,17,6,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$673,85"
12:00,17,6,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$687,49"
12:00,17,6,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$733,86"
12:00,17,6,8,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$747,50"
12:00,17,6,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$793,88"
12:00,17,6,9,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$810,25"
12:00,17,6,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$856,63"
12:00,17,6,10,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$873,00"
12:00,17,6,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$919,38"
12:00,17,6,11,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$935,74"
12:00,17,6,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$982,12"
12:00,17,6,12,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.001,22"
12:00,17,6,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.047,60"
12:00,17,6,13,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.066,69"
12:00,17,6,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.113,07"
12:00,17,6,14,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.134,90"
12:00,17,6,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.181,28"
12:00,17,6,15,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.203,10"
12:00,17,6,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.249,48"
12:00,17,6,16,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.271,30"
12:00,17,6,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.317,68"
12:00,17,6,17,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.342,23"
12:00,17,6,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.388,61"
12:00,17,6,18,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.413,17"
12:00,17,6,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.459,54"
12:00,17,6,19,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.486,82"
12:00,17,6,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.533,20"
12:00,17,6,20,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.560,48"
12:00,17,6,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.606,86"
12:00,17,6,21,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.634,14"
12:00,17,6,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.680,52"
12:00,17,6,22,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.710,53"
12:00,17,6,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.756,91"
12:00,17,6,23,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.786,92"
12:00,17,6,24,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.833,30"
12:00,17,6,24,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.866,03"
12:00,17,7,0,0,3,(3 0 0),3,0,0,"$341,01"
12:00,17,7,0,1,3,(2 0 1),2,0,1,"$346,47"
12:00,17,7,1,0,3,(2 1 0;3 0 0),3,0,0,"$392,85"
12:00,17,7,1,1,3,(1 1 1;2 0 1),1,1,1,"$401,03"
12:00,17,7,2,0,3,(1 2 0;2 1 0;3 0 0),1,2,0,"$447,41"
12:00,17,7,2,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$455,60"
12:00,17,7,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$501,97"
12:00,17,7,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$512,89"
12:00,17,7,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$559,26"
12:00,17,7,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$570,18"
12:00,17,7,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$616,55"
12:00,17,7,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$627,47"
12:00,17,7,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$673,85"
12:00,17,7,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$687,49"
12:00,17,7,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$733,86"
12:00,17,7,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$747,50"
12:00,17,7,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$793,88"
12:00,17,7,8,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$810,25"
12:00,17,7,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$856,63"
12:00,17,7,9,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$873,00"
12:00,17,7,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$919,38"
12:00,17,7,10,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$935,74"
12:00,17,7,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$982,12"
12:00,17,7,11,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.001,22"
12:00,17,7,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.047,60"
12:00,17,7,12,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.066,69"
12:00,17,7,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.113,07"
12:00,17,7,13,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.134,90"
12:00,17,7,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.181,28"
12:00,17,7,14,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.203,10"
12:00,17,7,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.249,48"
12:00,17,7,15,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.271,30"
12:00,17,7,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.317,68"
12:00,17,7,16,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.342,23"
12:00,17,7,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.388,61"
12:00,17,7,17,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.413,17"
12:00,17,7,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.459,54"
12:00,17,7,18,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.486,82"
12:00,17,7,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.533,20"
12:00,17,7,19,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.560,48"
12:00,17,7,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.606,86"
12:00,17,7,20,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.634,14"
12:00,17,7,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.680,52"
12:00,17,7,21,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.710,53"
12:00,17,7,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.756,91"
12:00,17,7,22,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.786,92"
12:00,17,7,23,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.833,30"
12:00,17,7,23,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.866,03"
12:00,17,8,0,0,3,(3 0 0),3,0,0,"$392,85"
12:00,17,8,0,1,3,(2 0 1),2,0,1,"$401,03"
12:00,17,8,1,0,3,(2 1 0;3 0 0),2,1,0,"$447,41"
12:00,17,8,1,1,3,(1 1 1;2 0 1),1,1,1,"$455,60"
12:00,17,8,2,0,3,(1 2 0;2 1 0;3 0 0),1,2,0,"$501,97"
12:00,17,8,2,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$512,89"
12:00,17,8,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$559,26"
12:00,17,8,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$570,18"
12:00,17,8,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$616,55"
12:00,17,8,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$627,47"
12:00,17,8,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$673,85"
12:00,17,8,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$687,49"
12:00,17,8,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$733,86"
12:00,17,8,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$747,50"
12:00,17,8,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$793,88"
12:00,17,8,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$810,25"
12:00,17,8,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$856,63"
12:00,17,8,8,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$873,00"
12:00,17,8,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$919,38"
12:00,17,8,9,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$935,74"
12:00,17,8,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$982,12"
12:00,17,8,10,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.001,22"
12:00,17,8,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.047,60"
12:00,17,8,11,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.066,69"
12:00,17,8,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.113,07"
12:00,17,8,12,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.134,90"
12:00,17,8,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.181,28"
12:00,17,8,13,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.203,10"
12:00,17,8,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.249,48"
12:00,17,8,14,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.271,30"
12:00,17,8,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.317,68"
12:00,17,8,15,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.342,23"
12:00,17,8,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.388,61"
12:00,17,8,16,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.413,17"
12:00,17,8,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.459,54"
12:00,17,8,17,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.486,82"
12:00,17,8,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.533,20"
12:00,17,8,18,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.560,48"
12:00,17,8,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.606,86"
12:00,17,8,19,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.634,14"
12:00,17,8,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.680,52"
12:00,17,8,20,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.710,53"
12:00,17,8,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.756,91"
12:00,17,8,21,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.786,92"
12:00,17,8,22,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.833,30"
12:00,17,8,22,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.866,03"
12:00,17,9,0,0,3,(3 0 0),3,0,0,"$447,41"
12:00,17,9,0,1,3,(2 0 1),2,0,1,"$455,60"
12:00,17,9,1,0,3,(2 1 0;3 0 0),2,1,0,"$501,97"
12:00,17,9,1,1,3,(1 1 1;2 0 1),1,1,1,"$512,89"
12:00,17,9,2,0,3,(1 2 0;2 1 0;3 0 0),1,2,0,"$559,26"
12:00,17,9,2,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$570,18"
12:00,17,9,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$616,55"
12:00,17,9,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$627,47"
12:00,17,9,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$673,85"
12:00,17,9,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$687,49"
12:00,17,9,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$733,86"
12:00,17,9,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$747,50"
12:00,17,9,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$793,88"
12:00,17,9,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$810,25"
12:00,17,9,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$856,63"
12:00,17,9,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$873,00"
12:00,17,9,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$919,38"
12:00,17,9,8,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$935,74"
12:00,17,9,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$982,12"
12:00,17,9,9,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.001,22"
12:00,17,9,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.047,60"
12:00,17,9,10,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.066,69"
12:00,17,9,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.113,07"
12:00,17,9,11,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.134,90"
12:00,17,9,12,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.181,28"
12:00,17,9,12,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.203,10"
12:00,17,9,13,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.249,48"
12:00,17,9,13,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.271,30"
12:00,17,9,14,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.317,68"
12:00,17,9,14,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.342,23"
12:00,17,9,15,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.388,61"
12:00,17,9,15,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.413,17"
12:00,17,9,16,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.459,54"
12:00,17,9,16,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.486,82"
12:00,17,9,17,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.533,20"
12:00,17,9,17,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.560,48"
12:00,17,9,18,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.606,86"
12:00,17,9,18,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.634,14"
12:00,17,9,19,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.680,52"
12:00,17,9,19,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.710,53"
12:00,17,9,20,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.756,91"
12:00,17,9,20,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.786,92"
12:00,17,9,21,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$1.833,30"
12:00,17,9,21,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.866,03"
12:00,17,10,0,0,3,(3 0 0),3,0,0,"$501,97"
12:00,17,10,0,1,3,(2 0 1),2,0,1,"$512,89"
12:00,17,10,1,0,3,(2 1 0;3 0 0),2,1,0,"$559,26"
12:00,17,10,1,1,3,(1 1 1;2 0 1),1,1,1,"$570,18"
12:00,17,10,2,0,3,(1 2 0;2 1 0;3 0 0),1,2,0,"$616,55"
12:00,17,10,2,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$627,47"
12:00,17,10,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$673,85"
12:00,17,10,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$687,49"
12:00,17,10,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$733,86"
12:00,17,10,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$747,50"
12:00,17,10,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$793,88"
12:00,17,10,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$810,25"
12:00,17,10,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$856,63"
12:00,17,10,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$873,00"
12:00,17,10,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$919,38"
12:00,17,10,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$935,74"
12:00,17,10,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$982,12"
12:00,17,10,8,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$1.001,22"
